,sample_type,theta,cutp,cutn,seed_num,mes,sample_num
7385,cut_3,0.0,-3,-5,434,1.5862602355200002,820.0
7386,rot_2,-1.25663706144,1,-1,434,2.120493916,820.0
7387,cut_2,0.0,9,7,434,0.946646708125,820.0
7388,rot_4,-2.51327412287,1,-1,434,0.970881088339,820.0
7389,cut_1,0.0,5,3,316,1.07993671568,821.0
7390,centre_cut,0.0,1,-1,316,0.597466110089,821.0
7391,rot_3,-1.88495559215,1,-1,316,0.0191300174847,821.0
7392,cut_4,0.0,-7,-9,316,1.38936979712,821.0
7393,rot_1,-0.628318530718,1,-1,316,2.06138085951,821.0
7394,cut_3,0.0,-3,-5,316,0.595284127395,821.0
7395,rot_2,-1.25663706144,1,-1,316,1.45659052752,821.0
7396,cut_2,0.0,9,7,316,1.03751592951,821.0
7397,rot_4,-2.51327412287,1,-1,316,-0.5254108595579999,821.0
7398,cut_1,0.0,5,3,866,1.64067692574,822.0
7399,centre_cut,0.0,1,-1,866,1.4669020750600001,822.0
7400,rot_3,-1.88495559215,1,-1,866,2.50091930347,822.0
7401,cut_4,0.0,-7,-9,866,1.1258010028299998,822.0
7402,rot_1,-0.628318530718,1,-1,866,1.62881931551,822.0
7403,cut_3,0.0,-3,-5,866,1.3422837250200002,822.0
7404,rot_2,-1.25663706144,1,-1,866,2.21290864729,822.0
7405,cut_2,0.0,9,7,866,1.02878544408,822.0
7406,rot_4,-2.51327412287,1,-1,866,2.07876198802,822.0
7407,cut_1,0.0,5,3,758,0.5387182981199999,823.0
7408,centre_cut,0.0,1,-1,758,0.755451147758,823.0
7409,rot_3,-1.88495559215,1,-1,758,1.34226430277,823.0
7410,cut_4,0.0,-7,-9,758,1.54693840685,823.0
7411,rot_1,-0.628318530718,1,-1,758,0.122860751669,823.0
7412,cut_3,0.0,-3,-5,758,1.47530735965,823.0
7413,rot_2,-1.25663706144,1,-1,758,0.34861752876100005,823.0
7414,cut_2,0.0,9,7,758,0.651587527181,823.0
7415,rot_4,-2.51327412287,1,-1,758,1.4069659822100002,823.0
7416,cut_1,0.0,5,3,14,0.384211005935,824.0
7417,centre_cut,0.0,1,-1,14,0.113584815573,824.0
7418,rot_3,-1.88495559215,1,-1,14,1.72299354241,824.0
7419,cut_4,0.0,-7,-9,14,0.185364716207,824.0
7420,rot_1,-0.628318530718,1,-1,14,-0.570204133154,824.0
7421,cut_3,0.0,-3,-5,14,-0.00423850659078,824.0
7422,rot_2,-1.25663706144,1,-1,14,0.354913425623,824.0
7423,cut_2,0.0,9,7,14,0.585728385624,824.0
7424,rot_4,-2.51327412287,1,-1,14,1.44656121091,824.0
7425,cut_1,0.0,5,3,168,2.9064171008999997,825.0
7426,centre_cut,0.0,1,-1,168,2.3087548379400005,825.0
7427,rot_3,-1.88495559215,1,-1,168,0.0943869765474,825.0
7428,cut_4,0.0,-7,-9,168,1.18039681877,825.0
7429,rot_1,-0.628318530718,1,-1,168,2.1318921929599997,825.0
7430,cut_3,0.0,-3,-5,168,1.7992667122900001,825.0
7431,rot_2,-1.25663706144,1,-1,168,0.617905322495,825.0
7432,cut_2,0.0,9,7,168,1.65960267763,825.0
7433,rot_4,-2.51327412287,1,-1,168,0.998754231722,825.0
7434,cut_1,0.0,5,3,645,-0.903138818714,826.0
7435,centre_cut,0.0,1,-1,645,-0.6983008484219999,826.0
7436,rot_3,-1.88495559215,1,-1,645,1.4039293523899998,826.0
7437,cut_4,0.0,-7,-9,645,0.029159882415400004,826.0
7438,rot_1,-0.628318530718,1,-1,645,0.27690792050900004,826.0
7439,cut_3,0.0,-3,-5,645,-0.093558980672,826.0
7440,rot_2,-1.25663706144,1,-1,645,1.8418724910099997,826.0
7441,cut_2,0.0,9,7,645,0.315051073548,826.0
7442,rot_4,-2.51327412287,1,-1,645,0.0503039190388,826.0
7443,cut_1,0.0,5,3,351,2.2141972774400003,827.0
7444,centre_cut,0.0,1,-1,351,1.81005601385,827.0
7445,rot_3,-1.88495559215,1,-1,351,-0.7017358947139999,827.0
7446,cut_4,0.0,-7,-9,351,1.00002287425,827.0
7447,rot_1,-0.628318530718,1,-1,351,0.6903026167120001,827.0
7448,cut_3,0.0,-3,-5,351,1.36542823945,827.0
7449,rot_2,-1.25663706144,1,-1,351,-1.21087624274,827.0
7450,cut_2,0.0,9,7,351,1.73989240722,827.0
7451,rot_4,-2.51327412287,1,-1,351,0.6130520120180001,827.0
7452,cut_1,0.0,5,3,788,1.13817209627,828.0
7453,centre_cut,0.0,1,-1,788,0.6798395729919999,828.0
7454,rot_3,-1.88495559215,1,-1,788,1.9922150870700002,828.0
7455,cut_4,0.0,-7,-9,788,1.32366586449,828.0
7456,rot_1,-0.628318530718,1,-1,788,-0.145469260711,828.0
7457,cut_3,0.0,-3,-5,788,0.801757023716,828.0
7458,rot_2,-1.25663706144,1,-1,788,0.39221518905999997,828.0
7459,cut_2,0.0,9,7,788,1.1272987342899998,828.0
7460,rot_4,-2.51327412287,1,-1,788,1.9791922856200002,828.0
7461,cut_1,0.0,5,3,288,2.28433998073,829.0
7462,centre_cut,0.0,1,-1,288,2.0699233569,829.0
7463,rot_3,-1.88495559215,1,-1,288,0.700624680716,829.0
7464,cut_4,0.0,-7,-9,288,1.33848242964,829.0
7465,rot_1,-0.628318530718,1,-1,288,1.3552508020299998,829.0
7466,cut_3,0.0,-3,-5,288,1.52196363935,829.0
7467,rot_2,-1.25663706144,1,-1,288,0.335193244478,829.0
7468,cut_2,0.0,9,7,288,1.2771226527500001,829.0
7469,rot_4,-2.51327412287,1,-1,288,1.49630561231,829.0
7470,cut_1,0.0,5,3,512,0.0979554965594,830.0
7471,centre_cut,0.0,1,-1,512,-0.194075811328,830.0
7472,rot_3,-1.88495559215,1,-1,512,2.16240927868,830.0
7473,cut_4,0.0,-7,-9,512,1.0534717846200001,830.0
7474,rot_1,-0.628318530718,1,-1,512,0.88665251396,830.0
7475,cut_3,0.0,-3,-5,512,0.192679139093,830.0
7476,rot_2,-1.25663706144,1,-1,512,2.22033211222,830.0
7477,cut_2,0.0,9,7,512,0.0154546438992,830.0
7478,rot_4,-2.51327412287,1,-1,512,0.742165198538,830.0
7479,cut_1,0.0,5,3,625,0.9900550209110001,831.0
7480,centre_cut,0.0,1,-1,625,0.372253608362,831.0
7481,rot_3,-1.88495559215,1,-1,625,-0.493545219518,831.0
7482,cut_4,0.0,-7,-9,625,1.0630176020200002,831.0
7483,rot_1,-0.628318530718,1,-1,625,0.5239871338100001,831.0
7484,cut_3,0.0,-3,-5,625,0.688169906788,831.0
7485,rot_2,-1.25663706144,1,-1,625,-0.141528357429,831.0
7486,cut_2,0.0,9,7,625,1.06293455292,831.0
7487,rot_4,-2.51327412287,1,-1,625,-0.319582780337,831.0
7488,cut_1,0.0,5,3,909,1.31179421079,832.0
7489,centre_cut,0.0,1,-1,909,1.42662073516,832.0
7490,rot_3,-1.88495559215,1,-1,909,1.7389308189900001,832.0
7491,cut_4,0.0,-7,-9,909,1.42409802391,832.0
7492,rot_1,-0.628318530718,1,-1,909,2.2831446483099995,832.0
7493,cut_3,0.0,-3,-5,909,1.5150532413,832.0
7494,rot_2,-1.25663706144,1,-1,909,2.48914819185,832.0
7495,cut_2,0.0,9,7,909,1.00384942883,832.0
7496,rot_4,-2.51327412287,1,-1,909,1.3691539303100002,832.0
7497,cut_1,0.0,5,3,403,1.66221769275,833.0
7498,centre_cut,0.0,1,-1,403,1.41838391239,833.0
7499,rot_3,-1.88495559215,1,-1,403,0.820531746295,833.0
7500,cut_4,0.0,-7,-9,403,0.49708409087800004,833.0
7501,rot_1,-0.628318530718,1,-1,403,-0.577330834394,833.0
7502,cut_3,0.0,-3,-5,403,0.829856402638,833.0
7503,rot_2,-1.25663706144,1,-1,403,-1.21287052165,833.0
7504,cut_2,0.0,9,7,403,1.0006199295,833.0
7505,rot_4,-2.51327412287,1,-1,403,1.95734893634,833.0
7506,cut_1,0.0,5,3,456,0.850761425073,834.0
7507,centre_cut,0.0,1,-1,456,1.3329359647,834.0
7508,rot_3,-1.88495559215,1,-1,456,1.6744976249899999,834.0
7509,cut_4,0.0,-7,-9,456,0.888103050407,834.0
7510,rot_1,-0.628318530718,1,-1,456,0.909282661847,834.0
7511,cut_3,0.0,-3,-5,456,1.6632473412399997,834.0
7512,rot_2,-1.25663706144,1,-1,456,1.17792287044,834.0
7513,cut_2,0.0,9,7,456,0.816692718399,834.0
7514,rot_4,-2.51327412287,1,-1,456,1.7396522548500002,834.0
7515,cut_1,0.0,5,3,701,1.36462796314,835.0
7516,centre_cut,0.0,1,-1,701,1.9497152238599997,835.0
7517,rot_3,-1.88495559215,1,-1,701,0.21353767678899999,835.0
7518,cut_4,0.0,-7,-9,701,0.5330350477870001,835.0
7519,rot_1,-0.628318530718,1,-1,701,2.81616101245,835.0
7520,cut_3,0.0,-3,-5,701,1.68833544213,835.0
7521,rot_2,-1.25663706144,1,-1,701,2.13530119242,835.0
7522,cut_2,0.0,9,7,701,1.4583957218799999,835.0
7523,rot_4,-2.51327412287,1,-1,701,0.371207186812,835.0
7524,cut_1,0.0,5,3,369,1.5139199912399999,836.0
7525,centre_cut,0.0,1,-1,369,2.2048557309400003,836.0
7526,rot_3,-1.88495559215,1,-1,369,0.781084382998,836.0
7527,cut_4,0.0,-7,-9,369,1.12124319356,836.0
7528,rot_1,-0.628318530718,1,-1,369,1.4494956107499999,836.0
7529,cut_3,0.0,-3,-5,369,2.2602537947599997,836.0
7530,rot_2,-1.25663706144,1,-1,369,0.7472685366449999,836.0
7531,cut_2,0.0,9,7,369,1.3940580327899998,836.0
7532,rot_4,-2.51327412287,1,-1,369,1.52818401551,836.0
7533,cut_1,0.0,5,3,156,1.28373855677,837.0
7534,centre_cut,0.0,1,-1,156,1.83124715551,837.0
7535,rot_3,-1.88495559215,1,-1,156,-1.57993120727,837.0
7536,cut_4,0.0,-7,-9,156,1.03617958597,837.0
7537,rot_1,-0.628318530718,1,-1,156,2.44881996292,837.0
7538,cut_3,0.0,-3,-5,156,1.70062784201,837.0
7539,rot_2,-1.25663706144,1,-1,156,0.580635787832,837.0
7540,cut_2,0.0,9,7,156,1.23054697179,837.0
7541,rot_4,-2.51327412287,1,-1,156,-0.656047855617,837.0
7542,cut_1,0.0,5,3,270,-0.80691267326,838.0
7543,centre_cut,0.0,1,-1,270,-0.868693144975,838.0
7544,rot_3,-1.88495559215,1,-1,270,1.6234186578299998,838.0
7545,cut_4,0.0,-7,-9,270,0.904157244656,838.0
7546,rot_1,-0.628318530718,1,-1,270,0.142233297678,838.0
7547,cut_3,0.0,-3,-5,270,-0.489838184884,838.0
7548,rot_2,-1.25663706144,1,-1,270,1.6510605427200002,838.0
7549,cut_2,0.0,9,7,270,-0.597251745543,838.0
7550,rot_4,-2.51327412287,1,-1,270,0.27579490595899997,838.0
7551,cut_1,0.0,5,3,992,-1.5359173138999997,839.0
7552,centre_cut,0.0,1,-1,992,-1.4781505577899998,839.0
7553,rot_3,-1.88495559215,1,-1,992,1.9821029722499999,839.0
7554,cut_4,0.0,-7,-9,992,0.7909805130349999,839.0
7555,rot_1,-0.628318530718,1,-1,992,0.123042103623,839.0
7556,cut_3,0.0,-3,-5,992,-0.46322499895400004,839.0
7557,rot_2,-1.25663706144,1,-1,992,2.19396555853,839.0
7558,cut_2,0.0,9,7,992,-0.16583036793,839.0
7559,rot_4,-2.51327412287,1,-1,992,-0.013538862145,839.0
7560,cut_1,0.0,5,3,478,1.24673618733,840.0
7561,centre_cut,0.0,1,-1,478,1.7219397571900001,840.0
7562,rot_3,-1.88495559215,1,-1,478,1.43173047116,840.0
7563,cut_4,0.0,-7,-9,478,0.869589319258,840.0
7564,rot_1,-0.628318530718,1,-1,478,0.0300856990176,840.0
7565,cut_3,0.0,-3,-5,478,1.51257621969,840.0
7566,rot_2,-1.25663706144,1,-1,478,0.056999733607,840.0
7567,cut_2,0.0,9,7,478,0.921670323313,840.0
7568,rot_4,-2.51327412287,1,-1,478,2.38076949988,840.0
7569,cut_1,0.0,5,3,729,1.6497829707700002,841.0
7570,centre_cut,0.0,1,-1,729,0.984183351586,841.0
7571,rot_3,-1.88495559215,1,-1,729,1.16960014693,841.0
7572,cut_4,0.0,-7,-9,729,0.369141815378,841.0
7573,rot_1,-0.628318530718,1,-1,729,-1.1775754935,841.0
7574,cut_3,0.0,-3,-5,729,0.351296921322,841.0
7575,rot_2,-1.25663706144,1,-1,729,-1.1774737939700002,841.0
7576,cut_2,0.0,9,7,729,1.23003160906,841.0
7577,rot_4,-2.51327412287,1,-1,729,2.20325164144,841.0
7578,cut_1,0.0,5,3,265,0.938857848348,842.0
7579,centre_cut,0.0,1,-1,265,0.967572615838,842.0
7580,rot_3,-1.88495559215,1,-1,265,0.204872466785,842.0
7581,cut_4,0.0,-7,-9,265,0.8808465935680001,842.0
7582,rot_1,-0.628318530718,1,-1,265,-0.371621145802,842.0
7583,cut_3,0.0,-3,-5,265,0.951837932332,842.0
7584,rot_2,-1.25663706144,1,-1,265,-1.20996064019,842.0
7585,cut_2,0.0,9,7,265,0.544354210968,842.0
7586,rot_4,-2.51327412287,1,-1,265,1.1452271204100002,842.0
7587,cut_1,0.0,5,3,187,0.124350144629,843.0
7588,centre_cut,0.0,1,-1,187,0.0190459822987,843.0
7589,rot_3,-1.88495559215,1,-1,187,2.02312114009,843.0
7590,cut_4,0.0,-7,-9,187,-0.0570078025453,843.0
7591,rot_1,-0.628318530718,1,-1,187,-1.0372025843700001,843.0
7592,cut_3,0.0,-3,-5,187,-0.41718245009300003,843.0
7593,rot_2,-1.25663706144,1,-1,187,0.20094220943399999,843.0
7594,cut_2,0.0,9,7,187,0.515086888373,843.0
7595,rot_4,-2.51327412287,1,-1,187,1.7524595823400002,843.0
7596,cut_1,0.0,5,3,480,0.446559841391,844.0
7597,centre_cut,0.0,1,-1,480,0.5527981792050001,844.0
7598,rot_3,-1.88495559215,1,-1,480,3.0137384949799997,844.0
7599,cut_4,0.0,-7,-9,480,0.34654522283,844.0
7600,rot_1,-0.628318530718,1,-1,480,-1.12465110604,844.0
7601,cut_3,0.0,-3,-5,480,0.310469673688,844.0
7602,rot_2,-1.25663706144,1,-1,480,0.286107762203,844.0
7603,cut_2,0.0,9,7,480,0.563508796607,844.0
7604,rot_4,-2.51327412287,1,-1,480,2.96217645239,844.0
7605,cut_1,0.0,5,3,646,-0.114402778693,845.0
7606,centre_cut,0.0,1,-1,646,0.0477535823385,845.0
7607,rot_3,-1.88495559215,1,-1,646,1.56834953191,845.0
7608,cut_4,0.0,-7,-9,646,0.7052883797310001,845.0
7609,rot_1,-0.628318530718,1,-1,646,1.12546536787,845.0
7610,cut_3,0.0,-3,-5,646,0.642743572295,845.0
7611,rot_2,-1.25663706144,1,-1,646,2.3294492607,845.0
7612,cut_2,0.0,9,7,646,0.48151030501000003,845.0
7613,rot_4,-2.51327412287,1,-1,646,0.448328137481,845.0
7614,cut_1,0.0,5,3,890,0.13039246179199998,846.0
7615,centre_cut,0.0,1,-1,890,0.0758721765578,846.0
7616,rot_3,-1.88495559215,1,-1,890,1.7073497573199998,846.0
7617,cut_4,0.0,-7,-9,890,0.339074385202,846.0
7618,rot_1,-0.628318530718,1,-1,890,0.436376151373,846.0
7619,cut_3,0.0,-3,-5,890,-0.257718960689,846.0
7620,rot_2,-1.25663706144,1,-1,890,1.57150064268,846.0
7621,cut_2,0.0,9,7,890,0.781512998706,846.0
7622,rot_4,-2.51327412287,1,-1,890,1.03184163755,846.0
7623,cut_1,0.0,5,3,399,1.5714141577,847.0
7624,centre_cut,0.0,1,-1,399,1.1836775261299999,847.0
7625,rot_3,-1.88495559215,1,-1,399,1.35064208945,847.0
7626,cut_4,0.0,-7,-9,399,1.22260142825,847.0
7627,rot_1,-0.628318530718,1,-1,399,0.264339818105,847.0
7628,cut_3,0.0,-3,-5,399,1.17716745765,847.0
7629,rot_2,-1.25663706144,1,-1,399,0.302331169925,847.0
7630,cut_2,0.0,9,7,399,0.9776913438950001,847.0
7631,rot_4,-2.51327412287,1,-1,399,1.9226435311400003,847.0
7632,cut_1,0.0,5,3,181,1.18118189856,848.0
7633,centre_cut,0.0,1,-1,181,1.26211760026,848.0
7634,rot_3,-1.88495559215,1,-1,181,0.6696485122020001,848.0
7635,cut_4,0.0,-7,-9,181,0.809050656983,848.0
7636,rot_1,-0.628318530718,1,-1,181,1.83612087415,848.0
7637,cut_3,0.0,-3,-5,181,0.932168068591,848.0
7638,rot_2,-1.25663706144,1,-1,181,1.66073383738,848.0
7639,cut_2,0.0,9,7,181,0.837188869804,848.0
7640,rot_4,-2.51327412287,1,-1,181,0.591621931444,848.0
7641,cut_1,0.0,5,3,45,0.882429662187,849.0
7642,centre_cut,0.0,1,-1,45,1.4628058195200002,849.0
7643,rot_3,-1.88495559215,1,-1,45,0.937399113944,849.0
7644,cut_4,0.0,-7,-9,45,0.674690944744,849.0
7645,rot_1,-0.628318530718,1,-1,45,1.1184460837999999,849.0
7646,cut_3,0.0,-3,-5,45,1.6543815259399999,849.0
7647,rot_2,-1.25663706144,1,-1,45,1.09013825109,849.0
7648,cut_2,0.0,9,7,45,1.3258702685600001,849.0
7649,rot_4,-2.51327412287,1,-1,45,1.2580865967000001,849.0
7650,cut_1,0.0,5,3,680,0.977651508964,850.0
7651,centre_cut,0.0,1,-1,680,0.933118036445,850.0
7652,rot_3,-1.88495559215,1,-1,680,-0.37343249554700003,850.0
7653,cut_4,0.0,-7,-9,680,1.29414462347,850.0
7654,rot_1,-0.628318530718,1,-1,680,1.4270268526700003,850.0
7655,cut_3,0.0,-3,-5,680,0.931014585161,850.0
7656,rot_2,-1.25663706144,1,-1,680,0.648925440786,850.0
7657,cut_2,0.0,9,7,680,1.12316773285,850.0
7658,rot_4,-2.51327412287,1,-1,680,-0.204362805796,850.0
7659,cut_1,0.0,5,3,951,-2.1268708640200003,851.0
7660,centre_cut,0.0,1,-1,951,-1.87477323662,851.0
7661,rot_3,-1.88495559215,1,-1,951,1.35496200188,851.0
7662,cut_4,0.0,-7,-9,951,1.0921638809799998,851.0
7663,rot_1,-0.628318530718,1,-1,951,-0.833094320225,851.0
7664,cut_3,0.0,-3,-5,951,-0.720747002772,851.0
7665,rot_2,-1.25663706144,1,-1,951,1.0876176835,851.0
7666,cut_2,0.0,9,7,951,-0.659123880849,851.0
7667,rot_4,-2.51327412287,1,-1,951,-0.240258379968,851.0
7668,cut_1,0.0,5,3,326,0.901665798445,852.0
7669,centre_cut,0.0,1,-1,326,1.0161767639700001,852.0
7670,rot_3,-1.88495559215,1,-1,326,-0.161871767484,852.0
7671,cut_4,0.0,-7,-9,326,0.38410815465899995,852.0
7672,rot_1,-0.628318530718,1,-1,326,0.0336009911002,852.0
7673,cut_3,0.0,-3,-5,326,0.614452937239,852.0
7674,rot_2,-1.25663706144,1,-1,326,-0.646370610059,852.0
7675,cut_2,0.0,9,7,326,0.951217141495,852.0
7676,rot_4,-2.51327412287,1,-1,326,0.696759389434,852.0
7677,cut_1,0.0,5,3,922,2.64082280387,853.0
7678,centre_cut,0.0,1,-1,922,2.1773346099,853.0
7679,rot_3,-1.88495559215,1,-1,922,0.504849481063,853.0
7680,cut_4,0.0,-7,-9,922,0.408091865052,853.0
7681,rot_1,-0.628318530718,1,-1,922,0.9777428975779999,853.0
7682,cut_3,0.0,-3,-5,922,1.49921815278,853.0
7683,rot_2,-1.25663706144,1,-1,922,-0.161407768798,853.0
7684,cut_2,0.0,9,7,922,1.6743515849200001,853.0
7685,rot_4,-2.51327412287,1,-1,922,1.66234266755,853.0
7686,cut_1,0.0,5,3,579,0.605012763265,854.0
7687,centre_cut,0.0,1,-1,579,0.5896017051879999,854.0
7688,rot_3,-1.88495559215,1,-1,579,-0.8402913057179999,854.0
7689,cut_4,0.0,-7,-9,579,1.31581119705,854.0
7690,rot_1,-0.628318530718,1,-1,579,2.22688390226,854.0
7691,cut_3,0.0,-3,-5,579,0.891668705034,854.0
7692,rot_2,-1.25663706144,1,-1,579,1.44066959764,854.0
7693,cut_2,0.0,9,7,579,0.7085648028560001,854.0
7694,rot_4,-2.51327412287,1,-1,579,-1.12514809176,854.0
7695,cut_1,0.0,5,3,349,2.5431848390700003,855.0
7696,centre_cut,0.0,1,-1,349,1.3265869271100001,855.0
7697,rot_3,-1.88495559215,1,-1,349,0.8562580403039999,855.0
7698,cut_4,0.0,-7,-9,349,1.1169748933299999,855.0
7699,rot_1,-0.628318530718,1,-1,349,0.632397918123,855.0
7700,cut_3,0.0,-3,-5,349,0.7199897150300001,855.0
7701,rot_2,-1.25663706144,1,-1,349,0.0398309326699,855.0
7702,cut_2,0.0,9,7,349,1.4995022377200002,855.0
7703,rot_4,-2.51327412287,1,-1,349,1.47525883555,855.0
7704,cut_1,0.0,5,3,199,1.52744801938,856.0
7705,centre_cut,0.0,1,-1,199,1.5555306739599999,856.0
7706,rot_3,-1.88495559215,1,-1,199,1.2531898237799999,856.0
7707,cut_4,0.0,-7,-9,199,1.0996512252,856.0
7708,rot_1,-0.628318530718,1,-1,199,1.3512391771,856.0
7709,cut_3,0.0,-3,-5,199,1.6004625323800001,856.0
7710,rot_2,-1.25663706144,1,-1,199,1.14735985401,856.0
7711,cut_2,0.0,9,7,199,1.05815673373,856.0
7712,rot_4,-2.51327412287,1,-1,199,1.4067073569400002,856.0
7713,cut_1,0.0,5,3,155,2.02040680167,857.0
7714,centre_cut,0.0,1,-1,155,1.47507269435,857.0
7715,rot_3,-1.88495559215,1,-1,155,1.07324075292,857.0
7716,cut_4,0.0,-7,-9,155,0.722701946302,857.0
7717,rot_1,-0.628318530718,1,-1,155,1.8557204048299998,857.0
7718,cut_3,0.0,-3,-5,155,1.01935304138,857.0
7719,rot_2,-1.25663706144,1,-1,155,1.58922661995,857.0
7720,cut_2,0.0,9,7,155,1.08646572951,857.0
7721,rot_4,-2.51327412287,1,-1,155,1.12439141192,857.0
7722,cut_1,0.0,5,3,816,1.6940579279799999,858.0
7723,centre_cut,0.0,1,-1,816,1.64127589177,858.0
7724,rot_3,-1.88495559215,1,-1,816,0.7303242377339999,858.0
7725,cut_4,0.0,-7,-9,816,1.36353548857,858.0
7726,rot_1,-0.628318530718,1,-1,816,2.69915397097,858.0
7727,cut_3,0.0,-3,-5,816,1.7158607432799997,858.0
7728,rot_2,-1.25663706144,1,-1,816,2.14210749541,858.0
7729,cut_2,0.0,9,7,816,1.02625789348,858.0
7730,rot_4,-2.51327412287,1,-1,816,0.508479619081,858.0
7731,cut_1,0.0,5,3,739,0.14652296695699998,859.0
7732,centre_cut,0.0,1,-1,739,0.875500814389,859.0
7733,rot_3,-1.88495559215,1,-1,739,0.627281104242,859.0
7734,cut_4,0.0,-7,-9,739,0.966066987364,859.0
7735,rot_1,-0.628318530718,1,-1,739,1.34976731317,859.0
7736,cut_3,0.0,-3,-5,739,1.7661064172099998,859.0
7737,rot_2,-1.25663706144,1,-1,739,1.2296899386700002,859.0
7738,cut_2,0.0,9,7,739,0.629957902216,859.0
7739,rot_4,-2.51327412287,1,-1,739,0.41198076883400003,859.0
7740,cut_1,0.0,5,3,28,2.50984363429,860.0
7741,centre_cut,0.0,1,-1,28,2.13721910384,860.0
7742,rot_3,-1.88495559215,1,-1,28,-0.9094969804899999,860.0
7743,cut_4,0.0,-7,-9,28,2.4467174472,860.0
7744,rot_1,-0.628318530718,1,-1,28,2.16302641054,860.0
7745,cut_3,0.0,-3,-5,28,1.9948913830300001,860.0
7746,rot_2,-1.25663706144,1,-1,28,-0.04789199622269999,860.0
7747,cut_2,0.0,9,7,28,1.42089004079,860.0
7748,rot_4,-2.51327412287,1,-1,28,0.320502793602,860.0
7749,cut_1,0.0,5,3,130,1.3330193322,861.0
7750,centre_cut,0.0,1,-1,130,2.05147168667,861.0
7751,rot_3,-1.88495559215,1,-1,130,0.614263862734,861.0
7752,cut_4,0.0,-7,-9,130,1.21215627726,861.0
7753,rot_1,-0.628318530718,1,-1,130,2.86692662568,861.0
7754,cut_3,0.0,-3,-5,130,2.30217845803,861.0
7755,rot_2,-1.25663706144,1,-1,130,2.0792655765599997,861.0
7756,cut_2,0.0,9,7,130,1.26035122802,861.0
7757,rot_4,-2.51327412287,1,-1,130,0.619171340425,861.0
7758,cut_1,0.0,5,3,74,-0.22977167152199998,862.0
7759,centre_cut,0.0,1,-1,74,0.54024270349,862.0
7760,rot_3,-1.88495559215,1,-1,74,0.9629577095119999,862.0
7761,cut_4,0.0,-7,-9,74,0.597710577103,862.0
7762,rot_1,-0.628318530718,1,-1,74,-0.35019243764200003,862.0
7763,cut_3,0.0,-3,-5,74,0.7119411911229999,862.0
7764,rot_2,-1.25663706144,1,-1,74,0.0780452666704,862.0
7765,cut_2,0.0,9,7,74,0.722583193355,862.0
7766,rot_4,-2.51327412287,1,-1,74,1.29557658184,862.0
7767,cut_1,0.0,5,3,458,1.06188363031,863.0
7768,centre_cut,0.0,1,-1,458,1.16010291695,863.0
7769,rot_3,-1.88495559215,1,-1,458,1.05456136114,863.0
7770,cut_4,0.0,-7,-9,458,1.68807889247,863.0
7771,rot_1,-0.628318530718,1,-1,458,0.272216602546,863.0
7772,cut_3,0.0,-3,-5,458,1.93902410878,863.0
7773,rot_2,-1.25663706144,1,-1,458,0.11653096280200001,863.0
7774,cut_2,0.0,9,7,458,1.1140447534,863.0
7775,rot_4,-2.51327412287,1,-1,458,1.62243212551,863.0
7776,cut_1,0.0,5,3,296,1.37174760397,864.0
7777,centre_cut,0.0,1,-1,296,1.3972205575499999,864.0
7778,rot_3,-1.88495559215,1,-1,296,-0.30514584828,864.0
7779,cut_4,0.0,-7,-9,296,0.6855875336280001,864.0
7780,rot_1,-0.628318530718,1,-1,296,1.0257747044299999,864.0
7781,cut_3,0.0,-3,-5,296,1.22076531847,864.0
7782,rot_2,-1.25663706144,1,-1,296,0.050658952380200004,864.0
7783,cut_2,0.0,9,7,296,1.17960799889,864.0
7784,rot_4,-2.51327412287,1,-1,296,0.442039037651,864.0
7785,cut_1,0.0,5,3,926,0.401845512443,865.0
7786,centre_cut,0.0,1,-1,926,0.7611454715739999,865.0
7787,rot_3,-1.88495559215,1,-1,926,1.8095689946,865.0
7788,cut_4,0.0,-7,-9,926,2.1836425365,865.0
7789,rot_1,-0.628318530718,1,-1,926,1.9173708727400003,865.0
7790,cut_3,0.0,-3,-5,926,1.77096591357,865.0
7791,rot_2,-1.25663706144,1,-1,926,2.44062477105,865.0
7792,cut_2,0.0,9,7,926,0.441876318152,865.0
7793,rot_4,-2.51327412287,1,-1,926,0.884188311048,865.0
7794,cut_1,0.0,5,3,973,-0.809673651349,866.0
7795,centre_cut,0.0,1,-1,973,-1.9343360207599998,866.0
7796,rot_3,-1.88495559215,1,-1,973,1.50560481882,866.0
7797,cut_4,0.0,-7,-9,973,-0.45899939843000004,866.0
7798,rot_1,-0.628318530718,1,-1,973,-1.8136203248599998,866.0
7799,cut_3,0.0,-3,-5,973,-1.8169481641799998,866.0
7800,rot_2,-1.25663706144,1,-1,973,0.153733006955,866.0
7801,cut_2,0.0,9,7,973,0.612846376334,866.0
7802,rot_4,-2.51327412287,1,-1,973,0.20948460635000002,866.0
7803,cut_1,0.0,5,3,78,0.41508710677,867.0
7804,centre_cut,0.0,1,-1,78,0.8491507273569999,867.0
7805,rot_3,-1.88495559215,1,-1,78,0.580972576223,867.0
7806,cut_4,0.0,-7,-9,78,1.8478634453,867.0
7807,rot_1,-0.628318530718,1,-1,78,1.53223058473,867.0
7808,cut_3,0.0,-3,-5,78,2.15939397637,867.0
7809,rot_2,-1.25663706144,1,-1,78,1.3272372563500001,867.0
7810,cut_2,0.0,9,7,78,0.182646515416,867.0
7811,rot_4,-2.51327412287,1,-1,78,0.28191491790600004,867.0
